Ruta,Main_Label,Segments,Modelo_1056_ExtraLarge - prediction,Modelo_1056_ExtraLarge - segment,Modelo_1056_ExtraLarge - conf,Modelo_1056_ExtraLarge - time [ms],Modelo_1056_Large - prediction,Modelo_1056_Large - segment,Modelo_1056_Large - conf,Modelo_1056_Large - time [ms],Modelo_1056_Medium - prediction,Modelo_1056_Medium - segment,Modelo_1056_Medium - conf,Modelo_1056_Medium - time [ms],Modelo_1056_Nano - prediction,Modelo_1056_Nano - segment,Modelo_1056_Nano - conf,Modelo_1056_Nano - time [ms],Modelo_1056_Small - prediction,Modelo_1056_Small - segment,Modelo_1056_Small - conf,Modelo_1056_Small - time [ms],Modelo_416_ExtraLarge - prediction,Modelo_416_ExtraLarge - segment,Modelo_416_ExtraLarge - conf,Modelo_416_ExtraLarge - time [ms],Modelo_416_Large - prediction,Modelo_416_Large - segment,Modelo_416_Large - conf,Modelo_416_Large - time [ms],Modelo_416_Medium - prediction,Modelo_416_Medium - segment,Modelo_416_Medium - conf,Modelo_416_Medium - time [ms],Modelo_416_Nano - prediction,Modelo_416_Nano - segment,Modelo_416_Nano - conf,Modelo_416_Nano - time [ms],Modelo_416_Small - prediction,Modelo_416_Small - segment,Modelo_416_Small - conf,Modelo_416_Small - time [ms],Modelo_640_ExtraLarge - prediction,Modelo_640_ExtraLarge - segment,Modelo_640_ExtraLarge - conf,Modelo_640_ExtraLarge - time [ms],Modelo_640_Large - prediction,Modelo_640_Large - segment,Modelo_640_Large - conf,Modelo_640_Large - time [ms],Modelo_640_Medium - prediction,Modelo_640_Medium - segment,Modelo_640_Medium - conf,Modelo_640_Medium - time [ms],Modelo_640_Nano - prediction,Modelo_640_Nano - segment,Modelo_640_Nano - conf,Modelo_640_Nano - time [ms],Modelo_640_Small - prediction,Modelo_640_Small - segment,Modelo_640_Small - conf,Modelo_640_Small - time [ms],Modelo_832_ExtraLarge - prediction,Modelo_832_ExtraLarge - segment,Modelo_832_ExtraLarge - conf,Modelo_832_ExtraLarge - time [ms],Modelo_832_Large - prediction,Modelo_832_Large - segment,Modelo_832_Large - conf,Modelo_832_Large - time [ms],Modelo_832_Medium - prediction,Modelo_832_Medium - segment,Modelo_832_Medium - conf,Modelo_832_Medium - time [ms],Modelo_832_Nano - prediction,Modelo_832_Nano - segment,Modelo_832_Nano - conf,Modelo_832_Nano - time [ms],Modelo_832_Small - prediction,Modelo_832_Small - segment,Modelo_832_Small - conf,Modelo_832_Small - time [ms],IoU_matrix_Modelo_1056_ExtraLarge,IoU_matrix_Modelo_1056_Large,IoU_matrix_Modelo_1056_Medium,IoU_matrix_Modelo_1056_Nano,IoU_matrix_Modelo_1056_Small,IoU_matrix_Modelo_416_ExtraLarge,IoU_matrix_Modelo_416_Large,IoU_matrix_Modelo_416_Medium,IoU_matrix_Modelo_416_Nano,IoU_matrix_Modelo_416_Small,IoU_matrix_Modelo_640_ExtraLarge,IoU_matrix_Modelo_640_Large,IoU_matrix_Modelo_640_Medium,IoU_matrix_Modelo_640_Nano,IoU_matrix_Modelo_640_Small,IoU_matrix_Modelo_832_ExtraLarge,IoU_matrix_Modelo_832_Large,IoU_matrix_Modelo_832_Medium,IoU_matrix_Modelo_832_Nano,IoU_matrix_Modelo_832_Small
"..\Correos\2024\December\04\TRACK ALERT ID 76 at , Serial_ T010987 Prueba Amacayacu 2024\images_0\2024-December-04_76-Camara_Amacayacu-6.jpg",0,,0,,1,7555.496899993159,0,,1,3970.552699989639,0,,1,3454.556800017599,0,,1,765.3052999521606,0,,1,1300.0208000012208,0,,1,1381.433700007619,0,,1,705.5818000226282,0,,1,537.3153000255115,0,,1,78.95399996777996,0,,1,162.8338000155054,0,,1,2913.8091999921016,0,,1,1432.6340000261553,0,,1,1089.9426999676507,0,,1,118.54890000540765,0,,1,477.9458000266459,0,,1,4764.8827000230085,0,,1,2424.018699995941,0,,1,1771.0246999922674,0,,1,297.93770000105724,0,,1,672.4409999733325,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2024\December\04\TRACK ALERT ID 76 at , Serial_ T010987 Prueba Amacayacu 2024\images_0\2024-December-04_76-Camara_Amacayacu-7.jpg",0,,0,,1,7688.050600001588,0,,1,3948.729600000661,0,,1,3632.956599962199,0,,1,530.2917000371963,0,,1,1332.2280999855138,0,,1,1336.3383999676444,0,,1,716.0573000146542,0,,1,526.6346999851521,0,,1,79.52549998299219,0,,1,187.21450000884943,0,,1,3062.778600025922,0,,1,1401.0099000006448,0,,1,1045.8152000210248,0,,1,168.03050000453368,0,,1,476.92769998684525,0,,1,4785.896100016544,0,,1,2334.920900000725,0,,1,1806.487499998184,0,,1,257.27460003690794,0,,1,615.5338999815285,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2024\December\04\TRACK ALERT ID 76 at , Serial_ T010987 Prueba Amacayacu 2024\images_0\2024-December-04_76-Camara_Amacayacu-8.jpg",0,,0,,1,7460.755400010385,0,,1,4024.123800016241,0,,1,3548.197500029346,0,,1,476.67420003563166,0,,1,1226.5822000044864,0,,1,1351.1671000160277,0,,1,725.9050999709871,0,,1,551.7473999934737,0,,1,87.5963999715168,0,,1,224.1096000361722,0,,1,2895.5397000245284,0,,1,1302.9236999864224,0,,1,1130.2299000089988,0,,1,189.26189999911003,0,,1,416.1183999967761,0,,1,4866.995999938808,0,,1,2265.4087000410077,0,,1,1756.5986999543384,0,,1,269.689600012498,0,,1,844.6608000085689,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2024\December\04\TRACK ALERT ID 76 at , Serial_ T010987 Prueba Amacayacu 2024\images_0\2024-December-04_76-Camara_Amacayacu-9.jpg",0,,0,,1,7847.073899989482,0,,1,4217.261399986455,0,,1,3135.01999998698,0,,1,463.4708999947179,0,,1,1096.318899973994,0,,1,1294.5167999423577,0,,1,673.407899972517,0,,1,625.6161000055727,0,,1,105.57189999963155,0,,1,208.9754000189714,0,,1,3115.834400028689,0,,1,1618.5932000225876,0,,1,1140.8998000260908,0,,1,173.26760001014918,0,,1,476.4164000225719,0,,1,4895.6795999838505,0,,1,2315.4791000124533,0,,1,1883.2338000356683,0,,1,304.2453000380192,0,,1,882.7497999882326,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2024\December\04\TRACK ALERT ID 76 at , Serial_ T010987 Prueba Amacayacu 2024\images_1\2024-December-04_76-Camara_Amacayacu-0.jpg",0,,0,,1,8021.237300039502,0,,1,4070.136700000148,0,,1,3298.0454000353348,0,,1,434.5043000066653,0,,1,1233.624400018016,0,,1,1114.6700000099372,0,,1,749.5259999996051,0,,1,566.7007000010926,0,,1,74.90920001873747,0,,1,201.11460000043732,0,,1,3136.3125000498258,0,,1,1581.930700020166,0,,1,1347.9124999721537,0,,1,179.79980001109652,0,,1,490.5908000073396,0,,1,4772.9890999617055,0,,1,2444.7234999970533,0,,1,1788.013300014427,0,,1,275.4387000168208,0,,1,777.5148999935482,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2024\December\04\TRACK ALERT ID 76 at , Serial_ T010987 Prueba Amacayacu 2024\images_1\2024-December-04_76-Camara_Amacayacu-2.jpg",0,,0,,1,7983.392399968579,0,,1,4214.177799993195,0,,1,3006.558599998243,0,,1,427.447200025199,0,,1,1212.0657000341453,0,,1,1517.9914999753237,0,,1,749.7251000022516,0,,1,567.8222999849822,0,,1,70.93499999609776,0,,1,183.3688000042457,0,,1,3043.2023000030317,0,,1,1453.6300000036135,0,,1,1147.33539998997,0,,1,154.22659998876043,0,,1,501.6474000003655,0,,1,4616.941399988718,0,,1,2402.831999992486,0,,1,1929.9810000229627,0,,1,311.04979998781346,0,,1,813.5169000015594,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2024\December\04\TRACK ALERT ID 76 at , Serial_ T010987 Prueba Amacayacu 2024\images_1\2024-December-04_76-Camara_Amacayacu-1.jpg",0,,0,,1,7995.225100021344,0,,1,4071.49189998745,0,,1,3124.997799983248,0,,1,453.6664000188466,0,,1,1085.7861999829763,0,,1,1434.8470999975689,0,,1,636.690900020767,0,,1,578.2734999957029,0,,1,98.3661999925971,0,,1,210.42009998927824,0,,1,3330.494200024986,0,,1,1537.4806000036187,0,,1,1163.228799996432,0,,1,183.9038000034634,0,,1,464.9174999794923,0,,1,5005.487700022059,0,,1,2514.474700001301,0,,1,1909.5882999827156,0,,1,233.1047000188846,0,,1,761.0448000195902,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2024\December\04\TRACK ALERT ID 76 at , Serial_ T010987 Prueba Amacayacu 2024\images_1\2024-December-04_76-Camara_Amacayacu-3.jpg",0,,0,,1,7849.0217999788,0,,1,3721.137700020336,0,,1,3182.04440001864,0,,1,409.89639997133054,0,,1,1135.080400010338,0,,1,1156.5774999908172,0,,1,617.272800009232,0,,1,523.3835999970324,0,,1,70.44450001558289,0,,1,177.23169998498634,0,,1,2701.67759998003,0,,1,1395.6627000006847,0,,1,1229.6278000285383,0,,1,160.25190000073053,0,,1,375.1040000061039,0,,1,4804.947000026004,0,,1,2347.901200002525,0,,1,1886.4856000000143,0,,1,237.1798999956809,0,,1,685.5541000259109,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2024\December\04\TRACK ALERT ID 76 at , Serial_ T010987 Prueba Amacayacu 2024\images_1\2024-December-04_76-Camara_Amacayacu-4.jpg",0,,0,,1,7914.157099992735,0,,1,3605.868000042392,0,,1,3282.406499987701,0,,1,346.6533999599051,0,,1,1054.2821000271942,0,,1,1307.9456000414211,0,,1,620.0387999997474,0,,1,491.52899999171495,0,,1,87.0238000061363,0,,1,190.78800000716,0,,1,3051.0072999459226,0,,1,1301.856299949577,0,,1,1174.273799959337,0,,1,168.28380001243204,0,,1,445.8116999885533,0,,1,5063.680999970529,0,,1,2323.22409999324,0,,1,1863.485400011996,0,,1,245.3441999969073,0,,1,790.5735000094865,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2024\December\04\TRACK ALERT ID 76 at , Serial_ T010987 Prueba Amacayacu 2024\images_1\2024-December-04_76-Camara_Amacayacu-6.jpg",0,,0,,1,7394.361600017874,0,,1,4020.843900012551,0,,1,2897.623000026215,0,,1,390.81130002159625,0,,1,1118.04060000577,0,,1,1144.3553999997675,0,,1,630.512900010217,0,,1,478.028199984692,0,,1,85.33199998782948,0,,1,160.62469998723827,0,,1,2985.145200014813,0,,1,1302.1756000234743,0,,1,1067.136399971787,0,,1,153.91640001325868,0,,1,468.1481999868993,0,,1,4730.374700011453,0,,1,2487.337800033856,0,,1,1700.743799970951,0,,1,283.49239999079145,0,,1,637.442499952158,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2024\December\04\TRACK ALERT ID 76 at , Serial_ T010987 Prueba Amacayacu 2024\images_1\2024-December-04_76-Camara_Amacayacu-5.jpg",0,,0,,1,7829.234800010454,0,,1,3707.113299984485,0,,1,2886.4357999991626,0,,1,458.0312999605667,0,,1,1023.46530003706,0,,1,1165.7235999882687,0,,1,637.4668999924324,0,,1,556.6025000007357,0,,1,77.74499998777173,0,,1,144.4801999896299,0,,1,2751.6113000456244,0,,1,1365.789300005417,0,,1,1106.321700004628,0,,1,168.34089998155832,0,,1,479.6031000150833,0,,1,4788.609300012467,0,,1,2476.834300032351,0,,1,1912.9265999945344,0,,1,260.966899979394,0,,1,654.0260999754537,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2024\December\04\TRACK ALERT ID 76 at , Serial_ T010987 Prueba Amacayacu 2024\images_1\2024-December-04_76-Camara_Amacayacu-7.jpg",0,,0,,1,8603.97229998489,0,,1,4477.628099994035,0,,1,2964.4464000011794,0,,1,568.693200009875,0,,1,1555.0471000315156,0,,1,1744.4838000228629,0,,1,806.5447000262793,0,,1,611.5953999687918,0,,1,102.06600002129562,0,,1,230.3857000079006,0,,1,3395.3099999926053,0,,1,1777.5994999683462,0,,1,1596.6203999414574,0,,1,229.7497999970801,0,,1,570.8146000106353,0,,1,6081.415699998615,0,,1,2936.8040999688674,0,,1,2194.288999948185,0,,1,298.8121000526007,0,,1,925.7921999669634,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2024\December\04\TRACK ALERT ID 76 at , Serial_ T010987 Prueba Amacayacu 2024\images_1\2024-December-04_76-Camara_Amacayacu-8.jpg",0,,0,,1,8925.087599986,0,,1,4121.469200006686,0,,1,3182.000300002983,0,,1,560.127900011139,0,,1,1479.9103999976069,0,,1,1533.8756999990435,0,,1,719.9691999994684,0,,1,619.2816999973729,0,,1,103.01119997166096,0,,1,226.0355000034906,0,,1,3565.42110000737,0,,1,1914.23309998936,0,,1,1493.9191000012215,0,,1,230.74800000176765,0,,1,570.6879000063054,0,,1,6198.873099987395,0,,1,2955.27350003249,0,,1,2101.089100004174,0,,1,345.18420000677,0,,1,992.2443999967072,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2024\December\04\TRACK ALERT ID 76 at , Serial_ T010987 Prueba Amacayacu 2024\images_1\2024-December-04_76-Camara_Amacayacu-9.jpg",0,,0,,1,8718.093000003137,0,,1,4046.179300028598,0,,1,3322.3090000101365,0,,1,506.45869999425486,0,,1,1517.6652000227475,0,,1,1458.0041999870446,0,,1,724.6867000067141,0,,1,628.1064999930095,0,,1,103.37309999158606,0,,1,247.51099999411963,0,,1,3497.631800011732,0,,1,1965.9237999585455,0,,1,1361.198900005547,0,,1,219.2161999992095,0,,1,591.4391999540385,0,,1,6210.501799971098,0,,1,3006.7718000209425,0,,1,2140.32910001697,0,,1,407.3387999960687,0,,1,948.5482000454796,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2024\December\04\TRACK ALERT ID 78 at , Serial_ T010987 Prueba Amacayacu 2024\images_0\2024-December-04_78-Camara_Amacayacu-0.jpg",0,,0,,1,9259.453100035898,0,,1,4087.0065999915823,0,,1,3357.486700027948,0,,1,625.0215999898501,0,,1,1417.941599996993,0,,1,1490.491800039308,0,,1,798.5472000145819,0,,1,670.9320000081789,0,,1,104.87150002154522,0,,1,242.7345999749377,0,,1,3560.2695999550638,0,,1,1911.286799964728,0,,1,1392.9699999571312,0,,1,249.4896000134759,0,,1,663.236299995333,0,,1,6152.167000022018,0,,1,2958.2300999900326,0,,1,2233.551399986027,0,,1,354.52539997641,0,,1,1091.250400029821,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2024\December\04\TRACK ALERT ID 79 at , Serial_ T010987 Prueba Amacayacu 2024\images_0\2024-December-04_79-Camara_Amacayacu-1.jpg",0,,0,,1,10202.168099989649,0,,1,4604.682400007732,0,,1,3481.326299981447,0,,1,560.7280000112951,0,,1,1560.391899984097,0,,1,1671.215000009397,0,,1,845.3248999721836,0,,1,722.6389000134077,0,,1,100.69739999016748,0,,1,241.92249996121973,0,,1,3739.357100013876,0,,1,1737.2892999846954,0,,1,1391.046600008849,0,,1,211.83190000010651,0,,1,617.0504000037909,0,,1,5959.911400015699,0,,1,3094.728800002485,0,,1,2354.6417999605183,0,,1,330.4141999979038,0,,1,914.5964000199456,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2024\December\04\TRACK ALERT ID 79 at , Serial_ T010987 Prueba Amacayacu 2024\images_0\2024-December-04_79-Camara_Amacayacu-3.jpg",0,,0,,1,9873.184900003253,0,,1,4624.605199991493,0,,1,3668.74480000115,0,,1,586.2240999995265,0,,1,1459.8894000228029,0,,1,1554.4915999635125,0,,1,834.3736999959219,0,,1,697.0105999789666,0,,1,80.42409998597577,0,,1,242.42379996576344,0,,1,3753.182100015693,0,,1,1792.8295999881811,0,,1,1314.964699966367,0,,1,196.6256000159774,0,,1,583.1492000434082,0,,1,6246.062800026266,0,,1,2901.378800015664,0,,1,2262.084300018614,0,,1,376.51980001828633,0,,1,870.2234999800567,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2024\December\04\TRACK ALERT ID 79 at , Serial_ T010987 Prueba Amacayacu 2024\images_0\2024-December-04_79-Camara_Amacayacu-2.jpg",0,,0,,1,10007.9693000298,0,,1,4609.457600017777,0,,1,3691.91910000518,0,,1,579.9909000343177,0,,1,1409.7230000188574,0,,1,1704.8233000095934,0,,1,794.7920000297017,0,,1,714.4004999718163,0,,1,82.22410001326352,0,,1,261.2589000200387,0,,1,3789.3454000004567,0,,1,1698.006200022064,0,,1,1550.1482999825384,0,,1,219.89780003787016,0,,1,570.5869999655988,0,,1,6222.832000028575,0,,1,3019.1329000226688,0,,1,2232.623399992008,0,,1,360.8116000250448,0,,1,964.0899999940302,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2024\December\04\TRACK ALERT ID 79 at , Serial_ T010987 Prueba Amacayacu 2024\images_1\2024-December-04_79-Camara_Amacayacu-1.jpg",0,,0,,1,9975.814400007948,0,,1,4782.04119997099,0,,1,3759.741799993208,0,,1,595.5269999976736,0,,1,1476.589499972761,0,,1,1732.5240999925882,0,,1,809.4419999979436,0,,1,716.4705999894068,0,,1,105.279800016433,0,,1,197.10079999640584,0,,1,3682.626700028777,0,,1,1773.569800046971,0,,1,1487.1323999832384,0,,1,277.1394000155851,0,,1,600.7013999915216,0,,1,6082.58799999021,0,,1,2910.119199979817,0,,1,2309.799999988172,0,,1,358.36569996899925,0,,1,926.9234999956096,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2024\December\04\TRACK ALERT ID 79 at , Serial_ T010987 Prueba Amacayacu 2024\images_1\2024-December-04_79-Camara_Amacayacu-2.jpg",0,,0,,1,9984.05140003888,0,,1,5029.238400020404,0,,1,3370.253400033107,0,,1,586.684999987483,0,,1,1526.443900016602,0,,1,1638.602599996375,0,,1,828.2048999972176,0,,1,633.6418999708258,0,,1,99.38460003468208,0,,1,252.802699978929,0,,1,3464.5100999623537,0,,1,1922.850700037088,0,,1,1381.7527999926824,0,,1,184.50689999735917,0,,1,582.7848000044469,0,,1,5608.533799997531,0,,1,2806.606099999044,0,,1,2204.8231000080705,0,,1,297.8276999783702,0,,1,939.155500032939,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2024\December\04\TRACK ALERT ID 79 at , Serial_ T010987 Prueba Amacayacu 2024\images_1\2024-December-04_79-Camara_Amacayacu-3.jpg",0,,0,,1,10079.715400002897,0,,1,4816.105399979278,0,,1,3530.9229999838863,0,,1,557.0372999936808,0,,1,1476.5901999780908,0,,1,1622.3295999516267,0,,1,812.8166000242345,0,,1,655.6238999764901,0,,1,96.96809999877588,0,,1,261.7030000255909,0,,1,3573.406099982094,0,,1,1692.6792000012938,0,,1,1275.4491999512538,0,,1,204.40179997240196,0,,1,548.4722000255715,0,,1,5397.683499992127,0,,1,2590.6458999670576,0,,1,2158.2161000405904,0,,1,318.32860002759844,0,,1,853.2271000149194,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2024\December\04\TRACK ALERT ID 79 at , Serial_ T010987 Prueba Amacayacu 2024\images_2\2024-December-04_79-Camara_Amacayacu-1.jpg",0,,0,,1,9890.76749997912,0,,1,4720.273200015072,0,,1,3523.3883999753743,0,,1,515.783700015163,0,,1,1503.3952000085264,0,,1,1594.5879999781027,0,,1,830.9196999762207,0,,1,669.6656000276562,0,,1,97.84619999118148,0,,1,237.41850000806156,0,,1,3630.7903000270016,0,,1,1828.2976000045887,0,,1,1332.3343999800272,0,,1,189.7734999947716,0,,1,539.6709999768063,0,,1,5687.00710000121,0,,1,2853.5493000235874,0,,1,2116.7963999905623,0,,1,295.6111000094097,0,,1,938.1697999779136,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2024\December\04\TRACK ALERT ID 79 at , Serial_ T010987 Prueba Amacayacu 2024\images_2\2024-December-04_79-Camara_Amacayacu-2.jpg",0,,0,,1,10038.28040001099,0,,1,4591.836500010686,0,,1,3697.636300028535,0,,1,589.4259999913629,0,,1,1396.2971000291873,0,,1,1600.059299991699,0,,1,788.9234999893233,0,,1,629.2946000467055,0,,1,101.16760001983494,0,,1,236.0051999858115,0,,1,3681.287500017788,0,,1,1648.8654999702703,0,,1,1266.7732999834698,0,,1,223.73959998367357,0,,1,590.9393000183627,0,,1,5658.835100010037,0,,1,2663.364400039427,0,,1,2150.216999987606,0,,1,364.3899000308011,0,,1,980.8411999838428,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2024\December\04\TRACK ALERT ID 79 at , Serial_ T010987 Prueba Amacayacu 2024\images_2\2024-December-04_79-Camara_Amacayacu-3.jpg",0,,0,,1,10305.277700012084,0,,1,4619.793600024423,0,,1,3859.416700026486,0,,1,685.6174000131432,0,,1,1282.3439000057988,0,,1,1560.7901000475977,0,,1,772.1433000115212,0,,1,592.5075999984983,0,,1,90.5102000106126,0,,1,218.2269999757409,0,,1,3633.797799993772,0,,1,1905.3953000111503,0,,1,1482.4585000169463,0,,1,222.0342999789864,0,,1,536.5020999743138,0,,1,6220.713299990166,0,,1,3134.1531999933068,0,,1,2086.658599990187,0,,1,339.3610999919474,0,,1,866.4854999806266,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2024\December\04\TRACK ALERT ID 79 at , Serial_ T010987 Prueba Amacayacu 2024\images_2\2024-December-04_79-Camara_Amacayacu-4.jpg",0,,0,,1,9884.94840002386,0,,1,4412.303899996914,0,,1,3724.6346000174526,0,,1,533.6472000053618,0,,1,1377.319300052477,0,,1,1548.410999996122,0,,1,770.571100001689,0,,1,669.746000028681,0,,1,114.17400001664646,0,,1,235.97259999951348,0,,1,3743.7709999794606,0,,1,1897.185499954503,0,,1,1419.206499995198,0,,1,210.50829999148849,0,,1,542.0512999990024,0,,1,6510.319399996661,0,,1,2999.002099997597,0,,1,2103.138400038006,0,,1,265.3030999645125,0,,1,907.1768000139856,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2024\December\04\TRACK ALERT ID 79 at , Serial_ T010987 Prueba Amacayacu 2024\images_2\2024-December-04_79-Camara_Amacayacu-5.jpg",0,,0,,1,10303.782099974342,0,,1,4719.419399974868,0,,1,3774.822099978337,0,,1,566.1226999945939,0,,1,1368.555400025798,0,,1,1533.6554999812506,0,,1,742.2866999695543,0,,1,589.9509999726433,0,,1,88.44180003507063,0,,1,221.50089999195188,0,,1,3793.029899970861,0,,1,1867.00669999118,0,,1,1326.8910000042524,0,,1,191.9024999951944,0,,1,581.910200038692,0,,1,6455.864799994743,0,,1,2931.9699999759905,0,,1,2274.093099986203,0,,1,385.4540000029374,0,,1,852.5015999621246,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2024\December\04\TRACK ALERT ID 79 at , Serial_ T010987 Prueba Amacayacu 2024\images_2\2024-December-04_79-Camara_Amacayacu-6.jpg",0,,0,,1,10186.230099992828,0,,1,4927.557699993486,0,,1,3670.831200026442,0,,1,487.0369999553077,0,,1,1315.4488999862224,0,,1,1558.560800011037,0,,1,733.4074000245892,0,,1,627.5170000153594,0,,1,87.25780004169792,0,,1,257.82200004323386,0,,1,3861.866099992767,0,,1,1820.32710002386,0,,1,1456.3278000277933,0,,1,273.0372999794781,0,,1,570.8042999904137,0,,1,6269.019100029254,0,,1,2867.892400012352,0,,1,2315.5299999925774,0,,1,378.80289999884553,0,,1,890.5154999811202,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2024\December\04\TRACK ALERT ID 79,80 at , Serial_ T010987 Prueba Amacayacu 2024\images_0\2024-December-04_79-Camara_Amacayacu-1.jpg",0,,0,,1,10206.592099973932,0,,1,5023.261199996341,0,,1,4035.620099981315,0,,1,515.2171999798156,0,,1,1425.9621999808587,0,,1,1742.9524000326635,0,,1,832.8609000018332,0,,1,629.7173000057228,0,,1,78.26230002683587,0,,1,213.88250001473352,0,,1,3765.2486999868415,0,,1,1743.1698000000324,0,,1,1463.3138999924995,0,,1,183.03789998753928,0,,1,586.7286999709904,0,,1,6022.011299995938,0,,1,3248.431399988476,0,,1,2375.458999973489,0,,1,385.8348000212573,0,,1,874.9581999727525,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2024\December\04\TRACK ALERT ID 79 at , Serial_ T010987 Prueba Amacayacu 2024\images_2\2024-December-04_79-Camara_Amacayacu-7.jpg",0,,0,,1,10285.919499990996,0,,1,5015.560800005915,0,,1,4109.758200007491,0,,1,545.2505999710411,0,,1,1368.653300014557,0,,1,1722.9858000355307,0,,1,794.9319999897853,0,,1,662.6183999760542,0,,1,70.58490000781603,0,,1,246.0039000143297,0,,1,3800.0202999683097,0,,1,1803.5994000092612,0,,1,1462.984099984169,0,,1,159.62730001774617,0,,1,602.0453999517485,0,,1,6285.404899972491,0,,1,3035.449900024105,0,,1,2530.5586000031326,0,,1,359.67830003937706,0,,1,934.1159999894444,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2024\December\04\TRACK ALERT ID 79,80 at , Serial_ T010987 Prueba Amacayacu 2024\images_0\2024-December-04_80-Camara_Amacayacu-0.jpg",0,,0,,1,10381.027099996572,0,,1,4945.436299982248,0,,1,3894.909699971322,0,,1,595.6890000088606,0,,1,1488.8351000263356,0,,1,1635.3971999778878,0,,1,864.0810000360943,0,,1,666.3944000320043,0,,1,89.08869998413138,0,,1,233.6119000101462,0,,1,3520.3985999978613,0,,1,1722.5287000183016,0,,1,1416.311000008136,0,,1,224.775500013493,0,,1,632.3898999835365,0,,1,6379.8414999910165,0,,1,3110.005000024102,0,,1,2363.0151999532245,0,,1,374.2066000122577,0,,1,948.5549999808428,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2024\December\04\TRACK ALERT ID 80 at , Serial_ T010987 Prueba Amacayacu 2024\images_0\2024-December-04_80-Camara_Amacayacu-0.jpg",0,,0,,1,10467.691700032448,0,,1,5202.118099987274,0,,1,3604.4501999858767,0,,1,598.7098000186961,0,,1,1361.8276999914087,0,,1,1762.2381999972276,0,,1,903.4564000030514,0,,1,713.1859000073746,0,,1,119.39759997767396,0,,1,262.6781999715604,0,,1,3616.4774000062607,0,,1,1792.7515000337737,0,,1,1589.1287999693304,0,,1,265.11580002261326,0,,1,653.7996000261046,0,,1,6523.06690000114,0,,1,3052.235199982533,0,,1,2511.183200054802,0,,1,420.93630001181737,0,,1,933.6848999955693,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
